mesa_number;tipo_ubicacion;circunscripcion_electoral;departamento;provincia;distrito;teh
827206;NACIONAL;AREQUIPA;PIURA;AYABACA;JILILI;300
849233;NACIONAL;SAN MARTIN;PIURA;AYABACA;JILILI;300
898839;NACIONAL;JUNIN;PIURA;AYABACA;JILILI;300
885530;NACIONAL;CUSCO;PIURA;AYABACA;JILILI;300
390682;NACIONAL;MOQUEGUA;PIURA;AYABACA;LAGUNAS;300
956153;NACIONAL;LIMA PROVINCIAS;PIURA;AYABACA;MONTERO;300
912996;NACIONAL;LAMBAYEQUE;PIURA;AYABACA;MONTERO;300
460358;NACIONAL;SAN MARTIN;PIURA;AYABACA;MONTERO;300
138807;NACIONAL;LIMA PROVINCIAS;PIURA;AYABACA;MONTERO;300
194354;NACIONAL;AYACUCHO;PIURA;AYABACA;MONTERO;300
400100;NACIONAL;LAMBAYEQUE;PIURA;AYABACA;PACAIPAMPA;300
691278;NACIONAL;ICA;PIURA;AYABACA;PACAIPAMPA;300
654807;NACIONAL;AYACUCHO;PIURA;AYABACA;PAIMAS;300
440252;NACIONAL;JUNIN;PIURA;AYABACA;PAIMAS;300
996118;NACIONAL;AYACUCHO;PIURA;AYABACA;PAIMAS;300
377725;NACIONAL;LIMA METROPOLITANA;PIURA;AYABACA;PAIMAS;300
336483;NACIONAL;AMAZONAS;PIURA;AYABACA;SAPILLICA;300
278270;NACIONAL;PUNO;PIURA;AYABACA;SAPILLICA;300
315534;NACIONAL;UCAYALI;PIURA;AYABACA;SICCHEZ;300
571556;NACIONAL;MOQUEGUA;PIURA;AYABACA;SICCHEZ;300
293968;NACIONAL;AMAZONAS;PIURA;AYABACA;SICCHEZ;300
633337;NACIONAL;APURIMAC;PIURA;AYABACA;SICCHEZ;300
713912;NACIONAL;UCAYALI;PIURA;AYABACA;SICCHEZ;300
411441;NACIONAL;MADRE DE DIOS;PIURA;AYABACA;SICCHEZ;300
758985;NACIONAL;LA LIBERTAD;PIURA;AYABACA;SUYO;300
211752;NACIONAL;CUSCO;PIURA;AYABACA;SUYO;300
990003;NACIONAL;PASCO;PIURA;AYABACA;SUYO;300
755595;NACIONAL;MADRE DE DIOS;PIURA;AYABACA;SUYO;300
633134;NACIONAL;LIMA PROVINCIAS;PIURA;AYABACA;SUYO;300
663251;NACIONAL;AYACUCHO;PIURA;AYABACA;SUYO;300
510816;NACIONAL;PASCO;PIURA;AYABACA;SUYO;300
161290;NACIONAL;LIMA PROVINCIAS;PIURA;HUANCABAMBA;HUANCABAMBA;300
857279;NACIONAL;PUNO;PIURA;HUANCABAMBA;HUANCABAMBA;300
972723;NACIONAL;TUMBES;PIURA;HUANCABAMBA;HUANCABAMBA;300
490340;NACIONAL;LAMBAYEQUE;PIURA;HUANCABAMBA;HUANCABAMBA;300
889090;NACIONAL;LIMA METROPOLITANA;PIURA;HUANCABAMBA;HUANCABAMBA;300
516296;NACIONAL;CUSCO;PIURA;HUANCABAMBA;CANCHAQUE;300
101785;NACIONAL;TUMBES;PIURA;HUANCABAMBA;CANCHAQUE;300
759942;NACIONAL;CAJAMARCA;PIURA;HUANCABAMBA;CANCHAQUE;300
463868;NACIONAL;PIURA;PIURA;HUANCABAMBA;CANCHAQUE;300
919427;NACIONAL;HUANUCO;PIURA;HUANCABAMBA;CANCHAQUE;300
435322;NACIONAL;HUANUCO;PIURA;HUANCABAMBA;CANCHAQUE;300
694761;NACIONAL;APURIMAC;PIURA;HUANCABAMBA;CANCHAQUE;300
318944;NACIONAL;AYACUCHO;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;300
652562;NACIONAL;PASCO;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;300
896318;NACIONAL;MOQUEGUA;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;300
182982;NACIONAL;CAJAMARCA;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;300
771832;NACIONAL;APURIMAC;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;300
680358;NACIONAL;UCAYALI;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;300
851047;NACIONAL;AYACUCHO;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;300
520435;NACIONAL;UCAYALI;PIURA;HUANCABAMBA;HUARMACA;300
963536;NACIONAL;TACNA;PIURA;HUANCABAMBA;HUARMACA;300
229972;NACIONAL;ICA;PIURA;HUANCABAMBA;HUARMACA;300
133807;NACIONAL;HUANUCO;PIURA;HUANCABAMBA;HUARMACA;300
303366;NACIONAL;LIMA METROPOLITANA;PIURA;HUANCABAMBA;HUARMACA;300
644550;NACIONAL;MOQUEGUA;PIURA;HUANCABAMBA;HUARMACA;300
477537;NACIONAL;AYACUCHO;PIURA;HUANCABAMBA;HUARMACA;300
505328;NACIONAL;APURIMAC;PIURA;HUANCABAMBA;LALAQUIZ;300
986826;NACIONAL;AMAZONAS;PIURA;HUANCABAMBA;LALAQUIZ;300
454086;NACIONAL;HUANCAVELICA;PIURA;HUANCABAMBA;LALAQUIZ;300
122258;NACIONAL;MOQUEGUA;PIURA;HUANCABAMBA;LALAQUIZ;300
398757;NACIONAL;AREQUIPA;PIURA;HUANCABAMBA;LALAQUIZ;300
629234;NACIONAL;HUANUCO;PIURA;HUANCABAMBA;LALAQUIZ;300
239926;NACIONAL;PASCO;PIURA;HUANCABAMBA;LALAQUIZ;300
228395;NACIONAL;CALLAO;PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;300
965982;NACIONAL;TUMBES;PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;300
806431;NACIONAL;TACNA;PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;300
589254;NACIONAL;PIURA;PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;300
157720;NACIONAL;ANCASH;PIURA;HUANCABAMBA;SONDOR;300
171365;NACIONAL;PUNO;PIURA;HUANCABAMBA;SONDOR;300
386032;NACIONAL;MOQUEGUA;PIURA;HUANCABAMBA;SONDOR;300
721117;NACIONAL;LIMA METROPOLITANA;PIURA;HUANCABAMBA;SONDOR;300
295577;NACIONAL;UCAYALI;PIURA;HUANCABAMBA;SONDORILLO;300
744313;NACIONAL;ANCASH;PIURA;HUANCABAMBA;SONDORILLO;300
768217;NACIONAL;TUMBES;PIURA;HUANCABAMBA;SONDORILLO;300
536545;NACIONAL;APURIMAC;PIURA;HUANCABAMBA;SONDORILLO;300
737362;NACIONAL;UCAYALI;PIURA;HUANCABAMBA;SONDORILLO;300
290558;NACIONAL;AREQUIPA;PIURA;MORROPON;CHULUCANAS;300
503195;NACIONAL;HUANCAVELICA;PIURA;MORROPON;BUENOS AIRES;300
514218;NACIONAL;PASCO;PIURA;MORROPON;BUENOS AIRES;300
448308;NACIONAL;TUMBES;PIURA;MORROPON;BUENOS AIRES;300
462273;NACIONAL;LIMA PROVINCIAS;PIURA;MORROPON;BUENOS AIRES;300
110572;NACIONAL;ICA;PIURA;MORROPON;BUENOS AIRES;300
882763;NACIONAL;MADRE DE DIOS;PIURA;MORROPON;BUENOS AIRES;300
447889;NACIONAL;ANCASH;PIURA;MORROPON;CHALACO;300
359915;NACIONAL;ICA;PIURA;MORROPON;CHALACO;300
571598;NACIONAL;AMAZONAS;PIURA;MORROPON;CHALACO;300
472446;NACIONAL;PUNO;PIURA;MORROPON;CHALACO;300
366702;NACIONAL;PASCO;PIURA;MORROPON;LA MATANZA;300
481093;NACIONAL;TACNA;PIURA;MORROPON;LA MATANZA;300
308428;NACIONAL;LIMA METROPOLITANA;PIURA;MORROPON;LA MATANZA;300
445734;NACIONAL;PUNO;PIURA;MORROPON;LA MATANZA;300
638395;NACIONAL;LIMA METROPOLITANA;PIURA;MORROPON;LA MATANZA;300
865865;NACIONAL;LIMA PROVINCIAS;PIURA;MORROPON;MORROPON;300
473913;NACIONAL;AREQUIPA;PIURA;MORROPON;MORROPON;300
568811;NACIONAL;AYACUCHO;PIURA;MORROPON;MORROPON;300
614482;NACIONAL;LIMA PROVINCIAS;PIURA;MORROPON;MORROPON;300
289966;NACIONAL;LAMBAYEQUE;PIURA;MORROPON;MORROPON;300
709816;NACIONAL;AYACUCHO;PIURA;MORROPON;MORROPON;300
741085;NACIONAL;LIMA PROVINCIAS;PIURA;MORROPON;MORROPON;300
123595;NACIONAL;ICA;PIURA;MORROPON;SALITRAL;300
444163;NACIONAL;TUMBES;PIURA;MORROPON;SALITRAL;300
331305;NACIONAL;PIURA;PIURA;MORROPON;SAN JUAN DE BIGOTE;300
650304;NACIONAL;CAJAMARCA;PIURA;MORROPON;SAN JUAN DE BIGOTE;300
168614;NACIONAL;PUNO;PIURA;MORROPON;SANTA CATALINA DE MOSSA;300
299410;NACIONAL;UCAYALI;PIURA;MORROPON;SANTA CATALINA DE MOSSA;300
420057;NACIONAL;LIMA PROVINCIAS;PIURA;MORROPON;SANTA CATALINA DE MOSSA;300
623649;NACIONAL;TUMBES;PIURA;MORROPON;SANTO DOMINGO;300
879198;NACIONAL;AMAZONAS;PIURA;MORROPON;SANTO DOMINGO;300
319835;NACIONAL;AMAZONAS;PIURA;MORROPON;SANTO DOMINGO;300
554980;NACIONAL;PUNO;PIURA;MORROPON;SANTO DOMINGO;300
608492;NACIONAL;CALLAO;PIURA;MORROPON;SANTO DOMINGO;300
165233;NACIONAL;CUSCO;PIURA;MORROPON;SANTO DOMINGO;300
834719;NACIONAL;JUNIN;PIURA;MORROPON;SANTO DOMINGO;300
723426;NACIONAL;HUANCAVELICA;PIURA;MORROPON;YAMANGO;300
552443;NACIONAL;PIURA;PIURA;PAITA;PAITA;300
304111;NACIONAL;LA LIBERTAD;PIURA;PAITA;PAITA;300
770793;NACIONAL;PUNO;PIURA;PAITA;PAITA;300
274555;NACIONAL;CAJAMARCA;PIURA;PAITA;PAITA;300
878278;NACIONAL;JUNIN;PIURA;PAITA;PAITA;300
520479;NACIONAL;HUANCAVELICA;PIURA;PAITA;PAITA;300
908217;NACIONAL;LA LIBERTAD;PIURA;PAITA;AMOTAPE;300
970634;NACIONAL;JUNIN;PIURA;PAITA;AMOTAPE;300
758908;NACIONAL;CUSCO;PIURA;PAITA;AMOTAPE;300
375508;NACIONAL;AYACUCHO;PIURA;PAITA;AMOTAPE;300
131088;NACIONAL;JUNIN;PIURA;PAITA;AMOTAPE;300
837496;NACIONAL;JUNIN;PIURA;PAITA;AMOTAPE;300
912383;NACIONAL;ANCASH;PIURA;PAITA;AMOTAPE;300
599621;NACIONAL;MOQUEGUA;PIURA;PAITA;ARENAL;300
732510;NACIONAL;MOQUEGUA;PIURA;PAITA;ARENAL;300
810729;NACIONAL;AYACUCHO;PIURA;PAITA;ARENAL;300
762874;NACIONAL;TUMBES;PIURA;PAITA;ARENAL;300
482754;NACIONAL;PASCO;PIURA;PAITA;ARENAL;300
449656;NACIONAL;ICA;PIURA;PAITA;ARENAL;300
173521;NACIONAL;CUSCO;PIURA;PAITA;COLAN;300
286445;NACIONAL;HUANUCO;PIURA;PAITA;COLAN;300
469044;NACIONAL;TACNA;PIURA;PAITA;COLAN;300
205364;NACIONAL;PUNO;PIURA;PAITA;COLAN;300
837594;NACIONAL;MOQUEGUA;PIURA;PAITA;COLAN;300
869167;NACIONAL;CAJAMARCA;PIURA;PAITA;COLAN;300
434918;NACIONAL;JUNIN;PIURA;PAITA;LA HUACA;300
565942;NACIONAL;ANCASH;PIURA;PAITA;LA HUACA;300
679465;NACIONAL;ANCASH;PIURA;PAITA;LA HUACA;300
896994;NACIONAL;ICA;PIURA;PAITA;LA HUACA;300
711929;NACIONAL;LIMA METROPOLITANA;PIURA;PAITA;LA HUACA;300
228572;NACIONAL;PIURA;PIURA;PAITA;LA HUACA;300
301335;NACIONAL;MADRE DE DIOS;PIURA;PAITA;TAMARINDO;300
795077;NACIONAL;ICA;PIURA;PAITA;TAMARINDO;300
556816;NACIONAL;HUANCAVELICA;PIURA;PAITA;TAMARINDO;300
606968;NACIONAL;HUANUCO;PIURA;PAITA;TAMARINDO;300
917393;NACIONAL;ICA;PIURA;PAITA;TAMARINDO;300
136806;NACIONAL;ICA;PIURA;PAITA;TAMARINDO;300
722410;NACIONAL;CALLAO;PIURA;PAITA;TAMARINDO;300
780092;NACIONAL;APURIMAC;PIURA;PAITA;VICHAYAL;300
416191;NACIONAL;LIMA METROPOLITANA;PIURA;PAITA;VICHAYAL;300
626077;NACIONAL;PIURA;PIURA;PAITA;VICHAYAL;300
312817;NACIONAL;MOQUEGUA;PIURA;SULLANA;SULLANA;300
798645;NACIONAL;LA LIBERTAD;PIURA;SULLANA;SULLANA;300
944699;NACIONAL;AMAZONAS;PIURA;SULLANA;SULLANA;300
776461;NACIONAL;LORETO;PIURA;SULLANA;BELLAVISTA;300
923012;NACIONAL;AREQUIPA;PIURA;SULLANA;BELLAVISTA;300
650944;NACIONAL;AYACUCHO;PIURA;SULLANA;BELLAVISTA;300
661711;NACIONAL;TACNA;PIURA;SULLANA;BELLAVISTA;300
323673;NACIONAL;ICA;PIURA;SULLANA;BELLAVISTA;300
948395;NACIONAL;CAJAMARCA;PIURA;SULLANA;BELLAVISTA;300
265164;NACIONAL;TUMBES;PIURA;SULLANA;BELLAVISTA;300
512414;NACIONAL;PASCO;PIURA;SULLANA;IGNACIO ESCUDERO;300
541983;NACIONAL;PASCO;PIURA;SULLANA;IGNACIO ESCUDERO;300
972442;NACIONAL;AMAZONAS;PIURA;SULLANA;IGNACIO ESCUDERO;300
713527;NACIONAL;TACNA;PIURA;SULLANA;LANCONES;300
138896;NACIONAL;ANCASH;PIURA;SULLANA;LANCONES;300
134024;NACIONAL;ICA;PIURA;SULLANA;LANCONES;300
742412;NACIONAL;ANCASH;PIURA;SULLANA;LANCONES;300
119718;NACIONAL;ANCASH;PIURA;SULLANA;LANCONES;300
758677;NACIONAL;CUSCO;PIURA;SULLANA;MARCAVELICA;300
182503;NACIONAL;AREQUIPA;PIURA;SULLANA;MIGUEL CHECA;300
856421;NACIONAL;AREQUIPA;PIURA;SULLANA;QUERECOTILLO;300
557992;NACIONAL;AMAZONAS;PIURA;SULLANA;QUERECOTILLO;300
475267;NACIONAL;LIMA PROVINCIAS;PIURA;SULLANA;QUERECOTILLO;300
164759;NACIONAL;ANCASH;PIURA;SULLANA;SALITRAL;300
775784;NACIONAL;MOQUEGUA;PIURA;SULLANA;SALITRAL;300
989666;NACIONAL;HUANUCO;PIURA;SULLANA;SALITRAL;300
864479;NACIONAL;PIURA;PIURA;SULLANA;SALITRAL;300
176525;NACIONAL;CALLAO;PIURA;SULLANA;SALITRAL;300
736826;NACIONAL;HUANCAVELICA;PIURA;SULLANA;SALITRAL;300
461088;NACIONAL;PASCO;PIURA;SULLANA;SALITRAL;300
114498;NACIONAL;APURIMAC;PIURA;TALARA;PARIÑAS;300
800927;NACIONAL;CUSCO;PIURA;TALARA;PARIÑAS;300
626176;NACIONAL;MADRE DE DIOS;PIURA;TALARA;PARIÑAS;300
194577;NACIONAL;AREQUIPA;PIURA;TALARA;PARIÑAS;300
397581;NACIONAL;UCAYALI;PIURA;TALARA;PARIÑAS;300
881995;NACIONAL;MADRE DE DIOS;PIURA;TALARA;PARIÑAS;300
477167;NACIONAL;HUANUCO;PIURA;TALARA;PARIÑAS;300
886129;NACIONAL;HUANUCO;PIURA;TALARA;EL ALTO;300
953803;NACIONAL;PIURA;PIURA;TALARA;EL ALTO;300
184238;NACIONAL;AYACUCHO;PIURA;TALARA;LA BREA;300
705231;NACIONAL;CALLAO;PIURA;TALARA;LA BREA;300
205538;NACIONAL;ICA;PIURA;TALARA;LA BREA;300
953447;NACIONAL;PASCO;PIURA;TALARA;LOBITOS;300
396100;NACIONAL;ICA;PIURA;TALARA;LOS ORGANOS;300
245940;NACIONAL;LAMBAYEQUE;PIURA;TALARA;MANCORA;300
510630;NACIONAL;HUANCAVELICA;PIURA;TALARA;MANCORA;300
595232;NACIONAL;MOQUEGUA;PIURA;TALARA;MANCORA;300
654575;NACIONAL;CUSCO;PIURA;TALARA;MANCORA;300
187667;NACIONAL;PASCO;PIURA;SECHURA;SECHURA;300
950822;NACIONAL;CAJAMARCA;PIURA;SECHURA;SECHURA;300
622133;NACIONAL;UCAYALI;PIURA;SECHURA;SECHURA;300
624742;NACIONAL;TACNA;PIURA;SECHURA;SECHURA;300
131152;NACIONAL;AREQUIPA;PIURA;SECHURA;SECHURA;300
225901;NACIONAL;MOQUEGUA;PIURA;SECHURA;SECHURA;300
316780;NACIONAL;JUNIN;PIURA;SECHURA;BELLAVISTA DE LA UNION;300
261890;NACIONAL;TACNA;PIURA;SECHURA;BELLAVISTA DE LA UNION;300
101090;NACIONAL;AYACUCHO;PIURA;SECHURA;BERNAL;300
327562;NACIONAL;TACNA;PIURA;SECHURA;BERNAL;300
195459;NACIONAL;PUNO;PIURA;SECHURA;BERNAL;300
246926;NACIONAL;TUMBES;PIURA;SECHURA;BERNAL;300
483365;NACIONAL;TUMBES;PIURA;SECHURA;BERNAL;300
570398;NACIONAL;TUMBES;PIURA;SECHURA;CRISTO NOS VALGA;300
647626;NACIONAL;HUANCAVELICA;PIURA;SECHURA;VICE;300
991761;NACIONAL;UCAYALI;PIURA;SECHURA;VICE;300
132593;NACIONAL;CALLAO;PIURA;SECHURA;VICE;300
501279;NACIONAL;AMAZONAS;PIURA;SECHURA;VICE;300
970185;NACIONAL;CALLAO;PIURA;SECHURA;RINCONADA LLICUAR;300
178271;NACIONAL;HUANUCO;PIURA;SECHURA;RINCONADA LLICUAR;300
817775;NACIONAL;PASCO;PIURA;SECHURA;RINCONADA LLICUAR;300
984477;NACIONAL;MOQUEGUA;PIURA;SECHURA;RINCONADA LLICUAR;300
753693;NACIONAL;ANCASH;PIURA;SECHURA;RINCONADA LLICUAR;300
590670;NACIONAL;HUANUCO;PIURA;SECHURA;RINCONADA LLICUAR;300
664444;NACIONAL;LAMBAYEQUE;PIURA;SECHURA;RINCONADA LLICUAR;300
579142;NACIONAL;LORETO;PUNO;PUNO;PUNO;300
716399;NACIONAL;UCAYALI;PUNO;PUNO;PUNO;300
718672;NACIONAL;JUNIN;PUNO;PUNO;PUNO;300
775080;NACIONAL;CALLAO;PUNO;PUNO;PUNO;300
540167;NACIONAL;LAMBAYEQUE;PUNO;PUNO;PUNO;300
777416;NACIONAL;CALLAO;PUNO;PUNO;ACORA;300
523909;NACIONAL;MOQUEGUA;PUNO;PUNO;AMANTANI;300
218119;NACIONAL;PASCO;PUNO;PUNO;ATUNCOLLA;300
920258;NACIONAL;PIURA;PUNO;PUNO;ATUNCOLLA;300
843436;NACIONAL;APURIMAC;PUNO;PUNO;ATUNCOLLA;300
659738;NACIONAL;SAN MARTIN;PUNO;PUNO;CAPACHICA;300
514314;NACIONAL;LAMBAYEQUE;PUNO;PUNO;CAPACHICA;300
948880;NACIONAL;AYACUCHO;PUNO;PUNO;CHUCUITO;300
533984;NACIONAL;ANCASH;PUNO;PUNO;CHUCUITO;300
989624;NACIONAL;JUNIN;PUNO;PUNO;CHUCUITO;300
398343;NACIONAL;CAJAMARCA;PUNO;PUNO;CHUCUITO;300
406519;NACIONAL;MOQUEGUA;PUNO;PUNO;CHUCUITO;300
593215;NACIONAL;LA LIBERTAD;PUNO;PUNO;COATA;300
658131;NACIONAL;TACNA;PUNO;PUNO;COATA;300
250392;NACIONAL;HUANUCO;PUNO;PUNO;COATA;300
845529;NACIONAL;PASCO;PUNO;PUNO;COATA;300
589166;NACIONAL;SAN MARTIN;PUNO;PUNO;HUATA;300
665940;NACIONAL;HUANCAVELICA;PUNO;PUNO;MAÑAZO;300
634379;NACIONAL;CAJAMARCA;PUNO;PUNO;MAÑAZO;300
563563;NACIONAL;JUNIN;PUNO;PUNO;PAUCARCOLLA;300
622647;NACIONAL;LIMA METROPOLITANA;PUNO;PUNO;PAUCARCOLLA;300
558791;NACIONAL;ICA;PUNO;PUNO;PAUCARCOLLA;300
626212;NACIONAL;AREQUIPA;PUNO;PUNO;PAUCARCOLLA;300
286397;NACIONAL;UCAYALI;PUNO;PUNO;PAUCARCOLLA;300
265984;NACIONAL;MOQUEGUA;PUNO;PUNO;PAUCARCOLLA;300
829873;NACIONAL;UCAYALI;PUNO;PUNO;PICHACANI;300
312731;NACIONAL;HUANCAVELICA;PUNO;PUNO;PICHACANI;300
294130;NACIONAL;APURIMAC;PUNO;PUNO;PICHACANI;300
664718;NACIONAL;JUNIN;PUNO;PUNO;PICHACANI;300
389298;NACIONAL;PASCO;PUNO;PUNO;PICHACANI;300
702831;NACIONAL;LA LIBERTAD;PUNO;PUNO;PICHACANI;300
103913;NACIONAL;AYACUCHO;PUNO;PUNO;PLATERIA;300
674769;NACIONAL;HUANUCO;PUNO;PUNO;PLATERIA;300
762050;NACIONAL;LIMA METROPOLITANA;PUNO;PUNO;PLATERIA;300
802287;NACIONAL;APURIMAC;PUNO;PUNO;PLATERIA;300
643739;NACIONAL;AMAZONAS;PUNO;PUNO;SAN ANTONIO;300
336498;NACIONAL;MOQUEGUA;PUNO;PUNO;SAN ANTONIO;300
738563;NACIONAL;MOQUEGUA;PUNO;PUNO;TIQUILLACA;300
125004;NACIONAL;ANCASH;PUNO;PUNO;TIQUILLACA;300
821286;NACIONAL;CAJAMARCA;PUNO;PUNO;TIQUILLACA;300
278143;NACIONAL;APURIMAC;PUNO;PUNO;TIQUILLACA;300
943673;NACIONAL;HUANUCO;PUNO;PUNO;VILQUE;300
499542;NACIONAL;LIMA METROPOLITANA;PUNO;PUNO;VILQUE;300
779656;NACIONAL;CALLAO;PUNO;PUNO;VILQUE;300
720544;NACIONAL;ANCASH;PUNO;PUNO;VILQUE;300
223981;NACIONAL;PIURA;PUNO;PUNO;VILQUE;300
516951;NACIONAL;LIMA METROPOLITANA;PUNO;PUNO;VILQUE;300
292963;NACIONAL;SAN MARTIN;PUNO;AZANGARO;AZANGARO;300
698247;NACIONAL;LIMA METROPOLITANA;PUNO;AZANGARO;AZANGARO;300
411187;NACIONAL;PUNO;PUNO;AZANGARO;AZANGARO;300
905387;NACIONAL;AMAZONAS;PUNO;AZANGARO;AZANGARO;300
962133;NACIONAL;LIMA METROPOLITANA;PUNO;AZANGARO;AZANGARO;300
368540;NACIONAL;PUNO;PUNO;AZANGARO;AZANGARO;300
428144;NACIONAL;AYACUCHO;PUNO;AZANGARO;AZANGARO;300
173942;NACIONAL;AYACUCHO;PUNO;AZANGARO;ACHAYA;300
260365;NACIONAL;PIURA;PUNO;AZANGARO;ACHAYA;300
435425;NACIONAL;LIMA METROPOLITANA;PUNO;AZANGARO;ARAPA;300
987797;NACIONAL;SAN MARTIN;PUNO;AZANGARO;ASILLO;300
431733;NACIONAL;JUNIN;PUNO;AZANGARO;ASILLO;300
707906;NACIONAL;AYACUCHO;PUNO;AZANGARO;ASILLO;300
207990;NACIONAL;AMAZONAS;PUNO;AZANGARO;ASILLO;300
340337;NACIONAL;ANCASH;PUNO;AZANGARO;CAMINACA;300
865468;NACIONAL;HUANUCO;PUNO;AZANGARO;CAMINACA;300
784612;NACIONAL;LORETO;PUNO;AZANGARO;CAMINACA;300
537349;NACIONAL;SAN MARTIN;PUNO;AZANGARO;CHUPA;300
984324;NACIONAL;CUSCO;PUNO;AZANGARO;CHUPA;300
153295;NACIONAL;TUMBES;PUNO;AZANGARO;CHUPA;300
992558;NACIONAL;MOQUEGUA;PUNO;AZANGARO;CHUPA;300
519366;NACIONAL;LAMBAYEQUE;PUNO;AZANGARO;CHUPA;300
189973;NACIONAL;SAN MARTIN;PUNO;AZANGARO;CHUPA;300
696166;NACIONAL;HUANCAVELICA;PUNO;AZANGARO;CHUPA;300
695559;NACIONAL;LAMBAYEQUE;PUNO;AZANGARO;JOSE DOMINGO CHOQUEHUANCA;300
811300;NACIONAL;APURIMAC;PUNO;AZANGARO;JOSE DOMINGO CHOQUEHUANCA;300
983633;NACIONAL;LIMA METROPOLITANA;PUNO;AZANGARO;JOSE DOMINGO CHOQUEHUANCA;300
715743;NACIONAL;LA LIBERTAD;PUNO;AZANGARO;JOSE DOMINGO CHOQUEHUANCA;300
932568;NACIONAL;PUNO;PUNO;AZANGARO;JOSE DOMINGO CHOQUEHUANCA;300
318372;NACIONAL;LA LIBERTAD;PUNO;AZANGARO;MUÑANI;300
314117;NACIONAL;LA LIBERTAD;PUNO;AZANGARO;MUÑANI;300
214457;NACIONAL;MADRE DE DIOS;PUNO;AZANGARO;MUÑANI;300
807635;NACIONAL;LA LIBERTAD;PUNO;AZANGARO;MUÑANI;300
296047;NACIONAL;TUMBES;PUNO;AZANGARO;MUÑANI;300
516802;NACIONAL;LIMA PROVINCIAS;PUNO;AZANGARO;POTONI;300
729220;NACIONAL;AYACUCHO;PUNO;AZANGARO;POTONI;300
979569;NACIONAL;HUANCAVELICA;PUNO;AZANGARO;POTONI;300
331524;NACIONAL;TACNA;PUNO;AZANGARO;SAMAN;300
148337;NACIONAL;JUNIN;PUNO;AZANGARO;SAMAN;300
471603;NACIONAL;LA LIBERTAD;PUNO;AZANGARO;SAMAN;300
267951;NACIONAL;AREQUIPA;PUNO;AZANGARO;SAMAN;300
226012;NACIONAL;SAN MARTIN;PUNO;AZANGARO;SAN ANTON;300
656410;NACIONAL;LA LIBERTAD;PUNO;AZANGARO;SAN ANTON;300
794626;NACIONAL;CAJAMARCA;PUNO;AZANGARO;SAN ANTON;300
731297;NACIONAL;UCAYALI;PUNO;AZANGARO;SAN ANTON;300
449214;NACIONAL;LAMBAYEQUE;PUNO;AZANGARO;SAN ANTON;300
225013;NACIONAL;PASCO;PUNO;AZANGARO;SAN ANTON;300
850035;NACIONAL;AYACUCHO;PUNO;AZANGARO;SAN JOSE;300
697092;NACIONAL;JUNIN;PUNO;AZANGARO;SAN JOSE;300
503684;NACIONAL;UCAYALI;PUNO;AZANGARO;SAN JOSE;300
312113;NACIONAL;SAN MARTIN;PUNO;AZANGARO;SAN JOSE;300
930175;NACIONAL;AMAZONAS;PUNO;AZANGARO;SAN JOSE;300
384862;NACIONAL;LORETO;PUNO;AZANGARO;SAN JUAN DE SALINAS;300
550425;NACIONAL;HUANCAVELICA;PUNO;AZANGARO;SAN JUAN DE SALINAS;300
784994;NACIONAL;ANCASH;PUNO;AZANGARO;SAN JUAN DE SALINAS;300
730301;NACIONAL;AYACUCHO;PUNO;AZANGARO;SAN JUAN DE SALINAS;300
783252;NACIONAL;LAMBAYEQUE;PUNO;AZANGARO;SAN JUAN DE SALINAS;300
443155;NACIONAL;ICA;PUNO;AZANGARO;SAN JUAN DE SALINAS;300
438690;NACIONAL;HUANCAVELICA;PUNO;AZANGARO;SAN JUAN DE SALINAS;300
837390;NACIONAL;LORETO;PUNO;AZANGARO;SANTIAGO DE PUPUJA;300
876869;NACIONAL;PUNO;PUNO;AZANGARO;SANTIAGO DE PUPUJA;300
796689;NACIONAL;LIMA PROVINCIAS;PUNO;AZANGARO;SANTIAGO DE PUPUJA;300
621913;NACIONAL;AYACUCHO;PUNO;AZANGARO;TIRAPATA;300
225633;NACIONAL;AMAZONAS;PUNO;AZANGARO;TIRAPATA;300
742562;NACIONAL;TACNA;PUNO;AZANGARO;TIRAPATA;300
478086;NACIONAL;LIMA METROPOLITANA;PUNO;AZANGARO;TIRAPATA;300
814625;NACIONAL;LAMBAYEQUE;PUNO;AZANGARO;TIRAPATA;300
192474;NACIONAL;MOQUEGUA;PUNO;AZANGARO;TIRAPATA;300
134052;NACIONAL;MADRE DE DIOS;PUNO;CARABAYA;MACUSANI;300
835803;NACIONAL;LAMBAYEQUE;PUNO;CARABAYA;MACUSANI;300
264571;NACIONAL;LORETO;PUNO;CARABAYA;MACUSANI;300
412062;NACIONAL;SAN MARTIN;PUNO;CARABAYA;MACUSANI;300
